Date,HourOfDay,kWh,Month,Day,Year,FiscalYear,DayOfWeek
01/12/2014,0,11.2,2,24,4028,4028,14
01/12/2014,1,10.2,2,24,4028,4028,14
01/12/2014,2,12.899999999999999,2,24,4028,4028,14
01/12/2014,3,10.3,2,24,4028,4028,14
01/12/2014,4,11.0,2,24,4028,4028,14
01/12/2014,5,11.0,2,24,4028,4028,14
01/12/2014,6,9.7,2,24,4028,4028,14
01/12/2014,7,13.0,2,24,4028,4028,14
01/12/2014,8,11.5,2,24,4028,4028,14
01/12/2014,9,8.8,2,24,4028,4028,14
01/12/2014,10,6.4,2,24,4028,4028,14
01/12/2014,11,4.0,2,24,4028,4028,14
01/12/2014,12,5.0,2,24,4028,4028,14
01/12/2014,13,3.9,2,24,4028,4028,14
01/12/2014,14,3.7,2,24,4028,4028,14
01/12/2014,15,3.2,2,24,4028,4028,14
01/12/2014,16,4.7,2,24,4028,4028,14
01/12/2014,17,48.2,2,24,4028,4028,14
01/12/2014,18,84.69999999999999,2,24,4028,4028,14
01/12/2014,19,34.599999999999994,2,24,4028,4028,14
01/12/2014,20,19.2,2,24,4028,4028,14
01/12/2014,21,20.299999999999997,2,24,4028,4028,14
01/12/2014,22,16.0,2,24,4028,4028,14
01/12/2014,23,11.7,2,24,4028,4028,14
01/13/2013,0,0.0,2,26,4026,4026,14
01/13/2013,1,0.0,2,26,4026,4026,14
01/13/2013,2,0.0,2,26,4026,4026,14
01/13/2013,3,0.0,2,26,4026,4026,14
01/13/2013,4,0.0,2,26,4026,4026,14
01/13/2013,5,0.0,2,26,4026,4026,14
01/13/2013,6,0.0,2,26,4026,4026,14
01/13/2013,7,0.0,2,26,4026,4026,14
01/13/2013,8,0.0,2,26,4026,4026,14
01/13/2013,9,0.0,2,26,4026,4026,14
01/13/2013,10,0.0,2,26,4026,4026,14
01/13/2013,11,0.0,2,26,4026,4026,14
01/13/2013,12,0.0,2,26,4026,4026,14
01/13/2013,13,0.0,2,26,4026,4026,14
01/13/2013,14,0.0,2,26,4026,4026,14
01/13/2013,15,0.0,2,26,4026,4026,14
01/13/2013,16,0.0,2,26,4026,4026,14
01/13/2013,17,0.0,2,26,4026,4026,14
01/13/2013,18,0.0,2,26,4026,4026,14
01/13/2013,19,0.0,2,26,4026,4026,14
01/13/2013,20,0.0,2,26,4026,4026,14
01/13/2013,21,0.0,2,26,4026,4026,14
01/13/2013,22,0.0,2,26,4026,4026,14
01/13/2013,23,0.0,2,26,4026,4026,14
01/13/2014,0,11.8,2,26,4028,4028,2
01/13/2014,1,11.9,2,26,4028,4028,2
01/13/2014,2,13.4,2,26,4028,4028,2
01/13/2014,3,11.9,2,26,4028,4028,2
01/13/2014,4,12.3,2,26,4028,4028,2
01/13/2014,5,13.7,2,26,4028,4028,2
01/13/2014,6,12.5,2,26,4028,4028,2
01/13/2014,7,13.0,2,26,4028,4028,2
01/13/2014,8,11.3,2,26,4028,4028,2
01/13/2014,9,6.1,2,26,4028,4028,2
01/13/2014,10,4.9,2,26,4028,4028,2
01/13/2014,11,3.4000000000000004,2,26,4028,4028,2
01/13/2014,12,3.0,2,26,4028,4028,2
01/13/2014,13,3.9,2,26,4028,4028,2
01/13/2014,14,2.5,2,26,4028,4028,2
01/13/2014,15,3.0999999999999996,2,26,4028,4028,2
01/13/2014,16,4.5,2,26,4028,4028,2
01/13/2014,17,29.6,2,26,4028,4028,2
01/13/2014,18,82.1,2,26,4028,4028,2
01/13/2014,19,84.6,2,26,4028,4028,2
01/13/2014,20,79.7,2,26,4028,4028,2
01/13/2014,21,34.4,2,26,4028,4028,2
01/13/2014,22,12.9,2,26,4028,4028,2
01/13/2014,23,8.3,2,26,4028,4028,2
01/14/2013,0,0.0,2,28,4026,4026,2
01/14/2013,1,0.0,2,28,4026,4026,2
01/14/2013,2,0.0,2,28,4026,4026,2
01/14/2013,3,0.0,2,28,4026,4026,2
01/14/2013,4,0.0,2,28,4026,4026,2
01/14/2013,5,0.0,2,28,4026,4026,2
01/14/2013,6,0.0,2,28,4026,4026,2
01/14/2013,7,0.0,2,28,4026,4026,2
01/14/2013,8,0.0,2,28,4026,4026,2
01/14/2013,9,0.0,2,28,4026,4026,2
01/14/2013,10,0.0,2,28,4026,4026,2
01/14/2013,11,0.0,2,28,4026,4026,2
01/14/2013,12,0.0,2,28,4026,4026,2
01/14/2013,13,0.0,2,28,4026,4026,2
01/14/2013,14,0.0,2,28,4026,4026,2
01/14/2013,15,0.0,2,28,4026,4026,2
01/14/2013,16,0.0,2,28,4026,4026,2
01/14/2013,17,0.0,2,28,4026,4026,2
01/14/2013,18,0.0,2,28,4026,4026,2
01/14/2013,19,0.0,2,28,4026,4026,2
01/14/2013,20,0.0,2,28,4026,4026,2
01/14/2013,21,0.0,2,28,4026,4026,2
01/14/2013,22,0.0,2,28,4026,4026,2
01/14/2013,23,0.0,2,28,4026,4026,2
01/14/2014,0,7.4,2,28,4028,4028,4
01/14/2014,1,7.9,2,28,4028,4028,4
01/14/2014,2,9.2,2,28,4028,4028,4
01/14/2014,3,10.3,2,28,4028,4028,4
01/14/2014,4,8.4,2,28,4028,4028,4
01/14/2014,5,9.399999999999999,2,28,4028,4028,4
01/14/2014,6,8.2,2,28,4028,4028,4
01/14/2014,7,8.6,2,28,4028,4028,4
01/14/2014,8,7.5,2,28,4028,4028,4
01/14/2014,9,7.0,2,28,4028,4028,4
01/14/2014,10,7.7,2,28,4028,4028,4
01/14/2014,11,6.3,2,28,4028,4028,4
01/14/2014,12,8.2,2,28,4028,4028,4
01/14/2014,13,8.7,2,28,4028,4028,4
01/14/2014,14,6.199999999999999,2,28,4028,4028,4
01/14/2014,15,7.1,2,28,4028,4028,4
01/14/2014,16,7.4,2,28,4028,4028,4
01/14/2014,17,31.6,2,28,4028,4028,4
01/14/2014,18,133.4,2,28,4028,4028,4
01/14/2014,19,150.89999999999998,2,28,4028,4028,4
01/14/2014,20,151.8,2,28,4028,4028,4
01/14/2014,21,84.6,2,28,4028,4028,4
01/14/2014,22,16.5,2,28,4028,4028,4
01/14/2014,23,11.3,2,28,4028,4028,4
01/15/2013,0,0.0,2,30,4026,4026,4
01/15/2013,1,0.0,2,30,4026,4026,4
01/15/2013,2,0.0,2,30,4026,4026,4
01/15/2013,3,0.0,2,30,4026,4026,4
01/15/2013,4,0.0,2,30,4026,4026,4
01/15/2013,5,0.0,2,30,4026,4026,4
01/15/2013,6,0.0,2,30,4026,4026,4
01/15/2013,7,0.0,2,30,4026,4026,4
01/15/2013,8,0.0,2,30,4026,4026,4
01/15/2013,9,0.0,2,30,4026,4026,4
01/15/2013,10,0.0,2,30,4026,4026,4
01/15/2013,11,0.0,2,30,4026,4026,4
01/15/2013,12,0.0,2,30,4026,4026,4
01/15/2013,13,0.0,2,30,4026,4026,4
01/15/2013,14,0.0,2,30,4026,4026,4
01/15/2013,15,0.0,2,30,4026,4026,4
01/15/2013,16,0.0,2,30,4026,4026,4
01/15/2013,17,0.0,2,30,4026,4026,4
01/15/2013,18,0.0,2,30,4026,4026,4
01/15/2013,19,0.0,2,30,4026,4026,4
01/15/2013,20,0.0,2,30,4026,4026,4
01/15/2013,21,0.0,2,30,4026,4026,4
01/15/2013,22,0.0,2,30,4026,4026,4
01/15/2013,23,0.0,2,30,4026,4026,4
01/15/2014,0,12.7,2,30,4028,4028,6
01/15/2014,1,9.6,2,30,4028,4028,6
01/15/2014,2,10.5,2,30,4028,4028,6
01/15/2014,3,11.0,2,30,4028,4028,6
01/15/2014,4,7.7,2,30,4028,4028,6
01/15/2014,5,11.4,2,30,4028,4028,6
01/15/2014,6,11.2,2,30,4028,4028,6
01/15/2014,7,11.2,2,30,4028,4028,6
01/15/2014,8,10.0,2,30,4028,4028,6
01/15/2014,9,11.100000000000001,2,30,4028,4028,6
01/15/2014,10,7.8999999999999995,2,30,4028,4028,6
01/15/2014,11,8.0,2,30,4028,4028,6
01/15/2014,12,3.7,2,30,4028,4028,6
01/15/2014,13,7.9,2,30,4028,4028,6
01/15/2014,14,7.5,2,30,4028,4028,6
01/15/2014,15,7.8999999999999995,2,30,4028,4028,6
01/15/2014,16,8.100000000000001,2,30,4028,4028,6
01/15/2014,17,51.300000000000004,2,30,4028,4028,6
01/15/2014,18,87.0,2,30,4028,4028,6
01/15/2014,19,89.5,2,30,4028,4028,6
01/15/2014,20,87.5,2,30,4028,4028,6
01/15/2014,21,40.0,2,30,4028,4028,6
01/15/2014,22,18.0,2,30,4028,4028,6
01/15/2014,23,10.5,2,30,4028,4028,6
01/16/2013,0,0.0,2,32,4026,4026,6
01/16/2013,1,0.0,2,32,4026,4026,6
01/16/2013,2,0.0,2,32,4026,4026,6
01/16/2013,3,0.0,2,32,4026,4026,6
01/16/2013,4,0.0,2,32,4026,4026,6
01/16/2013,5,0.0,2,32,4026,4026,6
01/16/2013,6,0.0,2,32,4026,4026,6
01/16/2013,7,0.0,2,32,4026,4026,6
01/16/2013,8,0.0,2,32,4026,4026,6
01/16/2013,9,0.0,2,32,4026,4026,6
01/16/2013,10,0.0,2,32,4026,4026,6
01/16/2013,11,0.0,2,32,4026,4026,6
01/16/2013,12,0.0,2,32,4026,4026,6
01/16/2013,13,0.0,2,32,4026,4026,6
01/16/2013,14,0.0,2,32,4026,4026,6
01/16/2013,15,0.0,2,32,4026,4026,6
01/16/2013,16,0.0,2,32,4026,4026,6
01/16/2013,17,0.0,2,32,4026,4026,6
01/16/2013,18,0.0,2,32,4026,4026,6
01/16/2013,19,0.0,2,32,4026,4026,6
01/16/2013,20,0.0,2,32,4026,4026,6
01/16/2013,21,0.0,2,32,4026,4026,6
01/16/2013,22,0.0,2,32,4026,4026,6
01/16/2013,23,0.0,2,32,4026,4026,6
01/16/2014,0,13.3,2,32,4028,4028,8
01/16/2014,1,11.600000000000001,2,32,4028,4028,8
01/16/2014,2,12.8,2,32,4028,4028,8
01/16/2014,3,11.5,2,32,4028,4028,8
01/16/2014,4,13.6,2,32,4028,4028,8
01/16/2014,5,12.0,2,32,4028,4028,8
01/16/2014,6,12.0,2,32,4028,4028,8
01/16/2014,7,13.899999999999999,2,32,4028,4028,8
01/16/2014,8,12.7,2,32,4028,4028,8
01/16/2014,9,11.1,2,32,4028,4028,8
01/16/2014,10,8.2,2,32,4028,4028,8
01/16/2014,11,10.2,2,32,4028,4028,8
01/16/2014,12,5.199999999999999,2,32,4028,4028,8
01/16/2014,13,5.8,2,32,4028,4028,8
01/16/2014,14,6.5,2,32,4028,4028,8
01/16/2014,15,5.699999999999999,2,32,4028,4028,8
01/16/2014,16,8.6,2,32,4028,4028,8
01/16/2014,17,35.2,2,32,4028,4028,8
01/16/2014,18,135.2,2,32,4028,4028,8
01/16/2014,19,152.39999999999998,2,32,4028,4028,8
01/16/2014,20,155.5,2,32,4028,4028,8
01/16/2014,21,88.80000000000001,2,32,4028,4028,8
01/16/2014,22,17.6,2,32,4028,4028,8
01/16/2014,23,12.0,2,32,4028,4028,8
01/17/2013,0,0.0,2,34,4026,4026,8
01/17/2013,1,0.0,2,34,4026,4026,8
01/17/2013,2,0.0,2,34,4026,4026,8
01/17/2013,3,0.0,2,34,4026,4026,8
01/17/2013,4,0.0,2,34,4026,4026,8
01/17/2013,5,0.0,2,34,4026,4026,8
01/17/2013,6,0.0,2,34,4026,4026,8
01/17/2013,7,0.0,2,34,4026,4026,8
01/17/2013,8,0.0,2,34,4026,4026,8
01/17/2013,9,0.0,2,34,4026,4026,8
01/17/2013,10,0.0,2,34,4026,4026,8
01/17/2013,11,0.0,2,34,4026,4026,8
01/17/2013,12,0.0,2,34,4026,4026,8
01/17/2013,13,0.0,2,34,4026,4026,8
01/17/2013,14,0.0,2,34,4026,4026,8
01/17/2013,15,0.0,2,34,4026,4026,8
01/17/2013,16,0.0,2,34,4026,4026,8
01/17/2013,17,0.0,2,34,4026,4026,8
01/17/2013,18,0.0,2,34,4026,4026,8
01/17/2013,19,0.0,2,34,4026,4026,8
01/17/2013,20,0.0,2,34,4026,4026,8
01/17/2013,21,0.0,2,34,4026,4026,8
01/17/2013,22,0.0,2,34,4026,4026,8
01/17/2013,23,0.0,2,34,4026,4026,8
01/17/2014,0,11.4,2,34,4028,4028,10
01/17/2014,1,12.9,2,34,4028,4028,10
01/17/2014,2,14.0,2,34,4028,4028,10
01/17/2014,3,13.5,2,34,4028,4028,10
01/17/2014,4,12.8,2,34,4028,4028,10
01/17/2014,5,13.8,2,34,4028,4028,10
01/17/2014,6,15.4,2,34,4028,4028,10
01/17/2014,7,12.9,2,34,4028,4028,10
01/17/2014,8,14.0,2,34,4028,4028,10
01/17/2014,9,9.5,2,34,4028,4028,10
01/17/2014,10,7.1,2,34,4028,4028,10
01/17/2014,11,5.9,2,34,4028,4028,10
01/17/2014,12,3.5999999999999996,2,34,4028,4028,10
01/17/2014,13,5.300000000000001,2,34,4028,4028,10
01/17/2014,14,4.8,2,34,4028,4028,10
01/17/2014,15,6.9,2,34,4028,4028,10
01/17/2014,16,8.0,2,34,4028,4028,10
01/17/2014,17,19.1,2,34,4028,4028,10
01/17/2014,18,20.700000000000003,2,34,4028,4028,10
01/17/2014,19,21.4,2,34,4028,4028,10
01/17/2014,20,20.700000000000003,2,34,4028,4028,10
01/17/2014,21,20.4,2,34,4028,4028,10
01/17/2014,22,17.7,2,34,4028,4028,10
01/17/2014,23,12.5,2,34,4028,4028,10
01/18/2013,0,0.0,2,36,4026,4026,10
01/18/2013,1,0.0,2,36,4026,4026,10
01/18/2013,2,0.0,2,36,4026,4026,10
01/18/2013,3,0.0,2,36,4026,4026,10
01/18/2013,4,0.0,2,36,4026,4026,10
01/18/2013,5,0.0,2,36,4026,4026,10
01/18/2013,6,0.0,2,36,4026,4026,10
01/18/2013,7,0.0,2,36,4026,4026,10
01/18/2013,8,0.0,2,36,4026,4026,10
01/18/2013,9,0.0,2,36,4026,4026,10
01/18/2013,10,0.0,2,36,4026,4026,10
01/18/2013,11,0.0,2,36,4026,4026,10
01/18/2013,12,0.0,2,36,4026,4026,10
01/18/2013,13,0.0,2,36,4026,4026,10
01/18/2013,14,0.0,2,36,4026,4026,10
01/18/2013,15,0.0,2,36,4026,4026,10
01/18/2013,16,0.0,2,36,4026,4026,10
01/18/2013,17,0.0,2,36,4026,4026,10
01/18/2013,18,0.0,2,36,4026,4026,10
01/18/2013,19,0.0,2,36,4026,4026,10
01/18/2013,20,0.0,2,36,4026,4026,10
01/18/2013,21,0.0,2,36,4026,4026,10
01/18/2013,22,0.0,2,36,4026,4026,10
01/18/2013,23,0.0,2,36,4026,4026,10
01/18/2014,0,14.100000000000001,2,36,4028,4028,12
01/18/2014,1,12.3,2,36,4028,4028,12
01/18/2014,2,13.7,2,36,4028,4028,12
01/18/2014,3,14.3,2,36,4028,4028,12
01/18/2014,4,14.0,2,36,4028,4028,12
01/18/2014,5,15.8,2,36,4028,4028,12
01/18/2014,6,15.7,2,36,4028,4028,12
01/18/2014,7,14.5,2,36,4028,4028,12
01/18/2014,8,15.6,2,36,4028,4028,12
01/18/2014,9,9.600000000000001,2,36,4028,4028,12
01/18/2014,10,10.399999999999999,2,36,4028,4028,12
01/18/2014,11,8.9,2,36,4028,4028,12
01/18/2014,12,10.4,2,36,4028,4028,12
01/18/2014,13,8.9,2,36,4028,4028,12
01/18/2014,14,10.1,2,36,4028,4028,12
01/18/2014,15,11.3,2,36,4028,4028,12
01/18/2014,16,11.3,2,36,4028,4028,12
01/18/2014,17,23.1,2,36,4028,4028,12
01/18/2014,18,25.1,2,36,4028,4028,12
01/18/2014,19,25.299999999999997,2,36,4028,4028,12
01/18/2014,20,23.4,2,36,4028,4028,12
01/18/2014,21,25.5,2,36,4028,4028,12
01/18/2014,22,20.7,2,36,4028,4028,12
01/18/2014,23,15.5,2,36,4028,4028,12
01/19/2013,0,0.0,2,38,4026,4026,12
01/19/2013,1,0.0,2,38,4026,4026,12
01/19/2013,2,0.0,2,38,4026,4026,12
01/19/2013,3,0.0,2,38,4026,4026,12
01/19/2013,4,0.0,2,38,4026,4026,12
01/19/2013,5,0.0,2,38,4026,4026,12
01/19/2013,6,0.0,2,38,4026,4026,12
01/19/2013,7,0.0,2,38,4026,4026,12
01/19/2013,8,0.0,2,38,4026,4026,12
01/19/2013,9,0.0,2,38,4026,4026,12
01/19/2013,10,0.0,2,38,4026,4026,12
01/19/2013,11,0.0,2,38,4026,4026,12
01/19/2013,12,0.0,2,38,4026,4026,12
01/19/2013,13,0.0,2,38,4026,4026,12
01/19/2013,14,0.0,2,38,4026,4026,12
01/19/2013,15,0.0,2,38,4026,4026,12
01/19/2013,16,0.0,2,38,4026,4026,12
01/19/2013,17,0.0,2,38,4026,4026,12
01/19/2013,18,0.0,2,38,4026,4026,12
01/19/2013,19,0.0,2,38,4026,4026,12
01/19/2013,20,0.0,2,38,4026,4026,12
01/19/2013,21,0.0,2,38,4026,4026,12
01/19/2013,22,0.0,2,38,4026,4026,12
01/19/2013,23,0.0,2,38,4026,4026,12
01/19/2014,0,14.1,2,38,4028,4028,14
01/19/2014,1,15.399999999999999,2,38,4028,4028,14
01/19/2014,2,14.5,2,38,4028,4028,14
01/19/2014,3,16.8,2,38,4028,4028,14
01/19/2014,4,16.6,2,38,4028,4028,14
01/19/2014,5,16.200000000000003,2,38,4028,4028,14
01/19/2014,6,16.4,2,38,4028,4028,14
01/19/2014,7,16.6,2,38,4028,4028,14
01/19/2014,8,13.100000000000001,2,38,4028,4028,14
01/19/2014,9,9.8,2,38,4028,4028,14
01/19/2014,10,8.3,2,38,4028,4028,14
01/19/2014,11,6.6,2,38,4028,4028,14
01/19/2014,12,7.1,2,38,4028,4028,14
01/19/2014,13,8.1,2,38,4028,4028,14
01/19/2014,14,7.8,2,38,4028,4028,14
01/19/2014,15,7.8,2,38,4028,4028,14
01/19/2014,16,9.0,2,38,4028,4028,14
01/19/2014,17,51.7,2,38,4028,4028,14
01/19/2014,18,71.4,2,38,4028,4028,14
01/19/2014,19,21.4,2,38,4028,4028,14
01/19/2014,20,23.3,2,38,4028,4028,14
01/19/2014,21,23.5,2,38,4028,4028,14
01/19/2014,22,18.0,2,38,4028,4028,14
01/19/2014,23,13.6,2,38,4028,4028,14
01/20/2013,0,0.0,2,40,4026,4026,14
01/20/2013,1,0.0,2,40,4026,4026,14
01/20/2013,2,0.0,2,40,4026,4026,14
01/20/2013,3,0.0,2,40,4026,4026,14
01/20/2013,4,0.0,2,40,4026,4026,14
01/20/2013,5,0.0,2,40,4026,4026,14
01/20/2013,6,0.0,2,40,4026,4026,14
01/20/2013,7,0.0,2,40,4026,4026,14
01/20/2013,8,0.0,2,40,4026,4026,14
01/20/2013,9,0.0,2,40,4026,4026,14
01/20/2013,10,0.0,2,40,4026,4026,14
01/20/2013,11,0.0,2,40,4026,4026,14
01/20/2013,12,0.0,2,40,4026,4026,14
01/20/2013,13,0.0,2,40,4026,4026,14
01/20/2013,14,0.0,2,40,4026,4026,14
01/20/2013,15,0.0,2,40,4026,4026,14
01/20/2013,16,0.0,2,40,4026,4026,14
01/20/2013,17,0.0,2,40,4026,4026,14
01/20/2013,18,0.0,2,40,4026,4026,14
01/20/2013,19,0.0,2,40,4026,4026,14
01/20/2013,20,0.0,2,40,4026,4026,14
01/20/2013,21,0.0,2,40,4026,4026,14
01/20/2013,22,0.0,2,40,4026,4026,14
01/20/2013,23,0.0,2,40,4026,4026,14
01/20/2014,0,12.5,2,40,4028,4028,2
01/20/2014,1,13.5,2,40,4028,4028,2
01/20/2014,2,12.7,2,40,4028,4028,2
01/20/2014,3,13.0,2,40,4028,4028,2
01/20/2014,4,12.8,2,40,4028,4028,2
01/20/2014,5,12.3,2,40,4028,4028,2
01/20/2014,6,13.399999999999999,2,40,4028,4028,2
01/20/2014,7,12.8,2,40,4028,4028,2
01/20/2014,8,12.4,2,40,4028,4028,2
01/20/2014,9,12.2,2,40,4028,4028,2
01/20/2014,10,5.8,2,40,4028,4028,2
01/20/2014,11,2.6,2,40,4028,4028,2
01/20/2014,12,3.5,2,40,4028,4028,2
01/20/2014,13,3.9000000000000004,2,40,4028,4028,2
01/20/2014,14,3.7,2,40,4028,4028,2
01/20/2014,15,5.7,2,40,4028,4028,2
01/20/2014,16,5.5,2,40,4028,4028,2
01/20/2014,17,30.4,2,40,4028,4028,2
01/20/2014,18,89.8,2,40,4028,4028,2
01/20/2014,19,87.6,2,40,4028,4028,2
01/20/2014,20,86.0,2,40,4028,4028,2
01/20/2014,21,34.9,2,40,4028,4028,2
01/20/2014,22,15.3,2,40,4028,4028,2
01/20/2014,23,10.7,2,40,4028,4028,2
01/21/2013,0,0.0,2,42,4026,4026,2
01/21/2013,1,0.0,2,42,4026,4026,2
01/21/2013,2,0.0,2,42,4026,4026,2
01/21/2013,3,0.0,2,42,4026,4026,2
01/21/2013,4,0.0,2,42,4026,4026,2
01/21/2013,5,0.0,2,42,4026,4026,2
01/21/2013,6,0.0,2,42,4026,4026,2
01/21/2013,7,0.0,2,42,4026,4026,2
01/21/2013,8,0.0,2,42,4026,4026,2
01/21/2013,9,0.0,2,42,4026,4026,2
01/21/2013,10,0.0,2,42,4026,4026,2
01/21/2013,11,0.0,2,42,4026,4026,2
01/21/2013,12,0.0,2,42,4026,4026,2
01/21/2013,13,0.0,2,42,4026,4026,2
01/21/2013,14,0.0,2,42,4026,4026,2
01/21/2013,15,0.0,2,42,4026,4026,2
01/21/2013,16,0.0,2,42,4026,4026,2
01/21/2013,17,0.0,2,42,4026,4026,2
01/21/2013,18,0.0,2,42,4026,4026,2
01/21/2013,19,0.0,2,42,4026,4026,2
01/21/2013,20,0.0,2,42,4026,4026,2
01/21/2013,21,0.0,2,42,4026,4026,2
01/21/2013,22,0.0,2,42,4026,4026,2
01/21/2013,23,0.0,2,42,4026,4026,2
01/21/2014,0,15.0,2,42,4028,4028,4
01/21/2014,1,10.8,2,42,4028,4028,4
01/21/2014,2,12.8,2,42,4028,4028,4
01/21/2014,3,12.3,2,42,4028,4028,4
01/21/2014,4,12.7,2,42,4028,4028,4
01/21/2014,5,11.9,2,42,4028,4028,4
01/21/2014,6,14.0,2,42,4028,4028,4
01/21/2014,7,14.2,2,42,4028,4028,4
01/21/2014,8,13.6,2,42,4028,4028,4
01/21/2014,9,12.600000000000001,2,42,4028,4028,4
01/21/2014,10,14.0,2,42,4028,4028,4
01/21/2014,11,14.6,2,42,4028,4028,4
01/21/2014,12,14.8,2,42,4028,4028,4
01/21/2014,13,15.6,2,42,4028,4028,4
01/21/2014,14,16.5,2,42,4028,4028,4
01/21/2014,15,15.899999999999999,2,42,4028,4028,4
01/21/2014,16,16.6,2,42,4028,4028,4
01/21/2014,17,26.700000000000003,2,42,4028,4028,4
01/21/2014,18,26.7,2,42,4028,4028,4
01/21/2014,19,27.4,2,42,4028,4028,4
01/21/2014,20,26.6,2,42,4028,4028,4
01/21/2014,21,26.6,2,42,4028,4028,4
01/21/2014,22,22.0,2,42,4028,4028,4
01/21/2014,23,17.200000000000003,2,42,4028,4028,4
01/22/2013,0,0.0,2,44,4026,4026,4
01/22/2013,1,0.0,2,44,4026,4026,4
01/22/2013,2,0.0,2,44,4026,4026,4
01/22/2013,3,0.0,2,44,4026,4026,4
01/22/2013,4,0.0,2,44,4026,4026,4
01/22/2013,5,0.0,2,44,4026,4026,4
01/22/2013,6,0.0,2,44,4026,4026,4
01/22/2013,7,0.0,2,44,4026,4026,4
01/22/2013,8,0.0,2,44,4026,4026,4
01/22/2013,9,0.0,2,44,4026,4026,4
01/22/2013,10,0.0,2,44,4026,4026,4
01/22/2013,11,0.0,2,44,4026,4026,4
01/22/2013,12,0.0,2,44,4026,4026,4
01/22/2013,13,0.0,2,44,4026,4026,4
01/22/2013,14,0.0,2,44,4026,4026,4
01/22/2013,15,0.0,2,44,4026,4026,4
01/22/2013,16,0.0,2,44,4026,4026,4
01/22/2013,17,0.0,2,44,4026,4026,4
01/22/2013,18,0.0,2,44,4026,4026,4
01/22/2013,19,0.0,2,44,4026,4026,4
01/22/2013,20,0.0,2,44,4026,4026,4
01/22/2013,21,0.0,2,44,4026,4026,4
01/22/2013,22,0.0,2,44,4026,4026,4
01/22/2013,23,0.0,2,44,4026,4026,4
01/22/2014,0,17.0,2,44,4028,4028,6
01/22/2014,1,16.5,2,44,4028,4028,6
01/22/2014,2,16.4,2,44,4028,4028,6
01/22/2014,3,16.7,2,44,4028,4028,6
01/22/2014,4,17.1,2,44,4028,4028,6
01/22/2014,5,16.4,2,44,4028,4028,6
01/22/2014,6,16.799999999999997,2,44,4028,4028,6
01/22/2014,7,17.0,2,44,4028,4028,6
01/22/2014,8,15.5,2,44,4028,4028,6
01/22/2014,9,12.7,2,44,4028,4028,6
01/22/2014,10,11.5,2,44,4028,4028,6
01/22/2014,11,9.8,2,44,4028,4028,6
01/22/2014,12,9.5,2,44,4028,4028,6
01/22/2014,13,9.4,2,44,4028,4028,6
01/22/2014,14,10.0,2,44,4028,4028,6
01/22/2014,15,11.7,2,44,4028,4028,6
01/22/2014,16,13.7,2,44,4028,4028,6
01/22/2014,17,24.700000000000003,2,44,4028,4028,6
01/22/2014,18,26.8,2,44,4028,4028,6
01/22/2014,19,26.4,2,44,4028,4028,6
01/22/2014,20,26.9,2,44,4028,4028,6
01/22/2014,21,26.8,2,44,4028,4028,6
01/22/2014,22,21.3,2,44,4028,4028,6
01/22/2014,23,17.4,2,44,4028,4028,6
01/23/2013,0,0.0,2,46,4026,4026,6
01/23/2013,1,0.0,2,46,4026,4026,6
01/23/2013,2,0.0,2,46,4026,4026,6
01/23/2013,3,0.0,2,46,4026,4026,6
01/23/2013,4,0.0,2,46,4026,4026,6
01/23/2013,5,0.0,2,46,4026,4026,6
01/23/2013,6,0.0,2,46,4026,4026,6
01/23/2013,7,0.0,2,46,4026,4026,6
01/23/2013,8,0.0,2,46,4026,4026,6
01/23/2013,9,0.0,2,46,4026,4026,6
01/23/2013,10,0.0,2,46,4026,4026,6
01/23/2013,11,0.0,2,46,4026,4026,6
01/23/2013,12,0.0,2,46,4026,4026,6
01/23/2013,13,0.0,2,46,4026,4026,6
01/23/2013,14,0.0,2,46,4026,4026,6
01/23/2013,15,0.0,2,46,4026,4026,6
01/23/2013,16,0.0,2,46,4026,4026,6
01/23/2013,17,0.0,2,46,4026,4026,6
01/23/2013,18,0.0,2,46,4026,4026,6
01/23/2013,19,0.0,2,46,4026,4026,6
01/23/2013,20,0.0,2,46,4026,4026,6
01/23/2013,21,0.0,2,46,4026,4026,6
01/23/2013,22,0.0,2,46,4026,4026,6
01/23/2013,23,0.0,2,46,4026,4026,6
01/23/2014,0,16.7,2,46,4028,4028,8
01/23/2014,1,17.299999999999997,2,46,4028,4028,8
01/23/2014,2,18.0,2,46,4028,4028,8
01/23/2014,3,18.0,2,46,4028,4028,8
01/23/2014,4,18.0,2,46,4028,4028,8
01/23/2014,5,18.1,2,46,4028,4028,8
01/23/2014,6,18.0,2,46,4028,4028,8
01/23/2014,7,18.0,2,46,4028,4028,8
01/23/2014,8,16.799999999999997,2,46,4028,4028,8
01/23/2014,9,13.5,2,46,4028,4028,8
01/23/2014,10,12.100000000000001,2,46,4028,4028,8
01/23/2014,11,10.100000000000001,2,46,4028,4028,8
01/23/2014,12,8.3,2,46,4028,4028,8
01/23/2014,13,11.5,2,46,4028,4028,8
01/23/2014,14,13.9,2,46,4028,4028,8
01/23/2014,15,14.8,2,46,4028,4028,8
01/23/2014,16,14.8,2,46,4028,4028,8
01/23/2014,17,25.0,2,46,4028,4028,8
01/23/2014,18,26.0,2,46,4028,4028,8
01/23/2014,19,26.799999999999997,2,46,4028,4028,8
01/23/2014,20,26.2,2,46,4028,4028,8
01/23/2014,21,27.3,2,46,4028,4028,8
01/23/2014,22,22.1,2,46,4028,4028,8
